   ,TRAN_TYPE,TRAN_CODE,TRAN_NBR,SEQ_NBR,WHSE,SKU_ID,CNTR_NBR,WAVE_NBR,PKT_CTRL_NBR,PKT_SEQ_NBR,WORK_TYPE,NBR_OF_CASES,NBR_UNITS,NBR_OF_PIKS,NBR_SCAN,FROM_LOCN,TO_LOCN,WKSTN_ID,RSN_CODE,REF_CODE_ID_1,REF_FIELD_1,REF_CODE_ID_2,REF_FIELD_2,REF_CODE_ID_3,REF_FIELD_3,REF_CODE_ID_4,REF_FIELD_4,REF_CODE_ID_5,REF_FIELD_5,OLD_STAT_CODE,NEW_STAT_CODE,SAM,BEGIN_DATE,END_DATE,STAT_CODE,MODULE_NAME,MENU_OPTN_NAME,CREATE_DATE_TIME,MOD_DATE_TIME,USER_ID,PLT_ID,TASK_ID,CD_MASTER_ID
76,800,001,7131105,1,O3L,001599052,00099999990001851239,201311070020,000003517,2,,0,0.00,0,0,,,,,41,,42,,40,UU10,09,,,,20,30,0.0000,11/7/2013 10:01:29 AM,11/7/2013 10:01:29 AM,0,Shipping,UPS Manifest Est. Weight CS,11/7/2013 10:01:29 AM,11/7/2013 10:01:29 AM,GCARTER,,,12128
77,800,001,7131106,1,O3L,001599204,00099999990001851246,201311070020,000003517,3,,0,0.00,0,0,,,,,41,,42,,40,UU10,09,,,,20,30,0.0000,11/7/2013 10:01:52 AM,11/7/2013 10:01:52 AM,0,Shipping,UPS Manifest Est. Weight CS,11/7/2013 10:01:52 AM,11/7/2013 10:01:52 AM,GCARTER,,,12128
78,800,001,7131207,1,O3L,001599189,00099999990001851253,201311070020,000003517,8,,0,0.00,0,0,,,,,41,,42,,40,UU10,09,,,,20,30,0.0000,11/7/2013 10:02:14 AM,11/7/2013 10:02:14 AM,0,Shipping,UPS Manifest Est. Weight CS,11/7/2013 10:02:14 AM,11/7/2013 10:02:14 AM,GCARTER,,,12128
79,800,001,7131419,1,O3L,001599188,00099999990001851185,201311070020,000003517,7,,0,0.00,0,0,,,,,41,,42,,40,UU10,09,,,,20,30,0.0000,11/7/2013 10:07:55 AM,11/7/2013 10:07:55 AM,0,Shipping,UPS Manifest Est. Weight CS,11/7/2013 10:07:55 AM,11/7/2013 10:07:55 AM,GCARTER,,,12128
80,200,001,7134235,1,O3L,000946511,P41000000,,,0,,1,7056.00,0,0,,004606505,B5FUR,,08,VS755154,,,,,,,,,10,30,0.0000,11/7/2013 11:27:33 AM,11/7/2013 11:27:56 AM,0,Invn Mvmt,Locate {Case},11/7/2013 11:27:56 AM,11/7/2013 11:27:56 AM,GCARTER,P41000000,,12102
81,200,001,7134235,2,O3L,000946505,P41000003,,,0,,1,3528.00,0,0,,004606507,B5FUR,,08,VS755156,,,,,,,,,10,30,0.0000,11/7/2013 11:27:56 AM,11/7/2013 11:28:42 AM,0,Invn Mvmt,Locate {Case},11/7/2013 11:28:42 AM,11/7/2013 11:28:42 AM,GCARTER,P41000003,,12102
82,500,001,7131424,1,CV4,000451820,00008712090001080327,201311070045,UAT0156V01,1,,0,1.00,0,0,005300007,,NK_AL1SHP1,,83,,,,,,,,,,10,20,0.0000,11/7/2013 11:37:36 AM,11/7/2013 11:37:58 AM,0,Packing,Pk CubeDir ScanEa,11/7/2013 11:37:58 AM,11/7/2013 11:37:58 AM,WGRAYSON,HOT-055,,12067
83,200,102,7137868,1,CV4,,,,,0,,1,1.00,0,0,005313622,005313486,ALPH_WMS,,08,,,,,,,,,,20,20,0.0000,11/7/2013 4:05:14 PM,11/7/2013 4:05:15 PM,0,Invn Mvmt,Put Away Pallet,11/7/2013 4:05:16 PM,11/7/2013 4:05:16 PM,MHEUSER,POP-073,,12067
84,100,002,7138643,1,O3L,000509104,J110720134,,,0,,1,2.00,0,0,,,WFUR01,,08,000007110,12,,43,,37,,03,,0,10,0.0000,11/7/2013 4:22:23 PM,11/7/2013 4:55:04 PM,0,Receiving,Receive SKU Level ASN,11/7/2013 4:55:04 PM,11/7/2013 4:55:04 PM,JGARCIA,,,12010
85,500,001,7139051,1,CV4,000451820,00008712090001085421,201311070091,UAT0183V01,1,,0,1.00,0,0,005300007,,NK_AL1SHP1,,83,,,,,,,,,,10,20,0.0000,11/7/2013 5:12:23 PM,11/7/2013 5:12:42 PM,0,Packing,Pk CubeDir ScanEa,11/7/2013 5:12:42 PM,11/7/2013 5:12:42 PM,WGRAYSON,SOD-000,,12067
86,300,005,6402837,1,SD4,001660770,C000052890,,,0,,1,10.00,0,0,005233354,,ALPH_WMS,,,,,,,,,,,,10,96,0.0000,8/8/2013 4:32:27 PM,8/8/2013 4:32:48 PM,0,Replenish,Fill Active User,8/8/2013 4:32:48 PM,8/8/2013 4:32:48 PM,RFORBIS,,,12138
87,200,004,6410041,1,CV4,000210828,6251-01,,,0,,1,100.00,0,0,,000302558,,,08,000006251,,,,,,,,,10,30,0.0000,8/9/2013 7:49:11 AM,8/9/2013 7:49:20 AM,0,Invn Mvmt,Dir PA-Case Loc,8/9/2013 7:49:20 AM,8/9/2013 7:49:20 AM,LMILLER,,433974,12043
88,200,004,6411840,1,CV4,000212143,6252-01,,,0,,1,100.00,0,0,,000241561,,,08,000006252,,,,,,,,,10,30,0.0000,8/9/2013 9:02:09 AM,8/9/2013 9:02:15 AM,0,Invn Mvmt,Dir PA-Case Loc,8/9/2013 9:02:15 AM,8/9/2013 9:02:15 AM,LMILLER,,434092,12043
89,500,001,7137653,1,CV4,000451820,00008712090001085223,201311070091,UAT0185V01,1,,0,2.00,0,0,005300007,,NK_AL1SHP1,,83,,,,,,,,,,10,20,0.0000,11/7/2013 5:17:50 PM,11/7/2013 5:18:02 PM,0,Packing,Pk CubeDir ScanEa,11/7/2013 5:18:02 PM,11/7/2013 5:18:02 PM,WGRAYSON,FIN-000,,12067
90,500,001,7137670,1,CV4,000451820,00008712090001085476,201311070094,UAT0188V01,1,,0,2.00,0,0,005300007,,NK_AL1SHP1,,83,,,,,,,,,,10,20,0.0000,11/7/2013 5:44:41 PM,11/7/2013 5:44:50 PM,0,Packing,Pk CubeDir ScanEa,11/7/2013 5:44:50 PM,11/7/2013 5:44:50 PM,WGRAYSON,FLY-050,,12067
91,800,001,6047762,1,YYZ,001580556,00006267830001604304,201306250010,MYD41778H2,1,,0,0.00,0,0,,,,,41,,42,,40,CALL,09,,,,20,30,0.0000,6/25/2013 11:23:07 AM,6/25/2013 11:23:07 AM,0,Shipping,UPS Manifest Manual,6/25/2013 11:23:07 AM,6/25/2013 11:23:07 AM,PADMAN,,,12119
92,500,003,6247049,99,YYZ,001580975,00006267830001606193,201306250029,MYD41757R3,18,,0,6.00,0,0,004706447,,B1MARSHIP1,,83,,,,,,,,,,10,20,0.0000,7/23/2013 9:18:35 AM,7/23/2013 9:18:36 AM,0,Packing,,7/23/2013 9:18:36 AM,7/23/2013 9:18:36 AM,SSMITH,,,12119
93,300,002,6247050,100,YYZ,001580975,C000052588,,,0,,0,6.00,0,0,004706447,,B1MARSHIP1,,24,405415,39,50,,,,,,,0,64,0.0000,7/23/2013 9:18:36 AM,7/23/2013 9:18:36 AM,0,Replenish,Directed Pulling/Partial Case,7/23/2013 9:18:36 AM,7/23/2013 9:18:36 AM,SSMITH,,,12119
94,500,003,6247049,100,YYZ,001580975,00006267830001606391,201306250029,MYD41757R3,18,,0,6.00,0,0,004706447,,B1MARSHIP1,,83,,,,,,,,,,10,20,0.0000,7/23/2013 9:18:36 AM,7/23/2013 9:18:36 AM,0,Packing,,7/23/2013 9:18:36 AM,7/23/2013 9:18:36 AM,SSMITH,,,12119
95,300,002,6247050,101,YYZ,001580975,C000052589,,,0,,0,6.00,0,0,004706447,,B1MARSHIP1,,24,405415,39,50,,,,,,,0,64,0.0000,7/23/2013 9:18:36 AM,7/23/2013 9:18:37 AM,0,Replenish,Directed Pulling/Partial Case,7/23/2013 9:18:37 AM,7/23/2013 9:18:37 AM,SSMITH,,,12119
96,500,003,6247049,101,YYZ,001580975,00006267830001606599,201306250029,MYD41757R3,18,,0,6.00,0,0,004706447,,B1MARSHIP1,,83,,,,,,,,,,10,20,0.0000,7/23/2013 9:18:37 AM,7/23/2013 9:18:37 AM,0,Packing,,7/23/2013 9:18:37 AM,7/23/2013 9:18:37 AM,SSMITH,,,12119
97,300,002,6247050,102,YYZ,001580975,C000052590,,,0,,0,6.00,0,0,004706447,,B1MARSHIP1,,24,405415,39,50,,,,,,,0,64,0.0000,7/23/2013 9:18:37 AM,7/23/2013 9:18:38 AM,0,Replenish,Directed Pulling/Partial Case,7/23/2013 9:18:38 AM,7/23/2013 9:18:38 AM,SSMITH,,,12119
98,500,003,6247049,102,YYZ,001580975,00006267830001606797,201306250029,MYD41757R3,18,,0,6.00,0,0,004706447,,B1MARSHIP1,,83,,,,,,,,,,10,20,0.0000,7/23/2013 9:18:38 AM,7/23/2013 9:18:38 AM,0,Packing,,7/23/2013 9:18:38 AM,7/23/2013 9:18:38 AM,SSMITH,,,12119
99,300,002,6247050,103,YYZ,001580975,C000052591,,,0,,0,6.00,0,0,004706447,,B1MARSHIP1,,24,405415,39,50,,,,,,,0,64,0.0000,7/23/2013 9:18:38 AM,7/23/2013 9:18:38 AM,0,Replenish,Directed Pulling/Partial Case,7/23/2013 9:18:38 AM,7/23/2013 9:18:38 AM,SSMITH,,,12119
100,500,003,6247049,103,YYZ,001580975,00006267830001606995,201306250029,MYD41757R3,18,,0,6.00,0,0,004706447,,B1MARSHIP1,,83,,,,,,,,,,10,20,0.0000,7/23/2013 9:18:38 AM,7/23/2013 9:18:39 AM,0,Packing,,7/23/2013 9:18:39 AM,7/23/2013 9:18:39 AM,SSMITH,,,12119
101,300,002,6247050,104,YYZ,001580975,C000052592,,,0,,0,6.00,0,0,004706447,,B1MARSHIP1,,24,405415,39,50,,,,,,,0,64,0.0000,7/23/2013 9:18:39 AM,7/23/2013 9:18:39 AM,0,Replenish,Directed Pulling/Partial Case,7/23/2013 9:18:39 AM,7/23/2013 9:18:39 AM,SSMITH,,,12119
102,500,003,6247049,104,YYZ,001580975,00006267830001607190,201306250029,MYD41757R3,18,,0,6.00,0,0,004706447,,B1MARSHIP1,,83,,,,,,,,,,10,20,0.0000,7/23/2013 9:18:39 AM,7/23/2013 9:18:40 AM,0,Packing,,7/23/2013 9:18:40 AM,7/23/2013 9:18:40 AM,SSMITH,,,12119
103,300,002,6247050,105,YYZ,001580975,C000052593,,,0,,0,6.00,0,0,004706447,,B1MARSHIP1,,24,405415,39,50,,,,,,,0,64,0.0000,7/23/2013 9:18:40 AM,7/23/2013 9:18:40 AM,0,Replenish,Directed Pulling/Partial Case,7/23/2013 9:18:40 AM,7/23/2013 9:18:40 AM,SSMITH,,,12119
104,500,003,6247049,105,YYZ,001580975,00006267830001605202,201306250029,MYD41757R3,18,,0,6.00,0,0,004706447,,B1MARSHIP1,,83,,,,,,,,,,10,20,0.0000,7/23/2013 9:18:40 AM,7/23/2013 9:18:40 AM,0,Packing,,7/23/2013 9:18:40 AM,7/23/2013 9:18:40 AM,SSMITH,,,12119
105,300,002,6247050,106,YYZ,001580975,C000052594,,,0,,0,6.00,0,0,004706447,,B1MARSHIP1,,24,405415,39,50,,,,,,,0,64,0.0000,7/23/2013 9:18:40 AM,7/23/2013 9:18:41 AM,0,Replenish,Directed Pulling/Partial Case,7/23/2013 9:18:41 AM,7/23/2013 9:18:41 AM,SSMITH,,,12119
106,500,003,6247049,106,YYZ,001580975,00006267830001605400,201306250029,MYD41757R3,18,,0,6.00,0,0,004706447,,B1MARSHIP1,,83,,,,,,,,,,10,20,0.0000,7/23/2013 9:18:41 AM,7/23/2013 9:18:41 AM,0,Packing,,7/23/2013 9:18:41 AM,7/23/2013 9:18:41 AM,SSMITH,,,12119
107,300,002,6247050,107,YYZ,001580975,C000052595,,,0,,0,6.00,0,0,004706447,,B1MARSHIP1,,24,405415,39,50,,,,,,,0,64,0.0000,7/23/2013 9:18:41 AM,7/23/2013 9:18:41 AM,0,Replenish,Directed Pulling/Partial Case,7/23/2013 9:18:42 AM,7/23/2013 9:18:42 AM,SSMITH,,,12119
108,500,003,6247049,107,YYZ,001580975,00006267830001605608,201306250029,MYD41757R3,18,,0,6.00,0,0,004706447,,B1MARSHIP1,,83,,,,,,,,,,10,20,0.0000,7/23/2013 9:18:41 AM,7/23/2013 9:18:42 AM,0,Packing,,7/23/2013 9:18:42 AM,7/23/2013 9:18:42 AM,SSMITH,,,12119
109,300,002,6247050,108,YYZ,001580975,C000052596,,,0,,0,6.00,0,0,004706447,,B1MARSHIP1,,24,405415,39,50,,,,,,,0,64,0.0000,7/23/2013 9:18:42 AM,7/23/2013 9:18:42 AM,0,Replenish,Directed Pulling/Partial Case,7/23/2013 9:18:42 AM,7/23/2013 9:18:42 AM,SSMITH,,,12119
110,500,003,6247049,108,YYZ,001580975,00006267830001605806,201306250029,MYD41757R3,18,,0,6.00,0,0,004706447,,B1MARSHIP1,,83,,,,,,,,,,10,20,0.0000,7/23/2013 9:18:42 AM,7/23/2013 9:18:43 AM,0,Packing,,7/23/2013 9:18:43 AM,7/23/2013 9:18:43 AM,SSMITH,,,12119
111,300,002,6247050,109,YYZ,001580975,C000052597,,,0,,0,6.00,0,0,004706447,,B1MARSHIP1,,24,405415,39,50,,,,,,,0,64,0.0000,7/23/2013 9:18:43 AM,7/23/2013 9:18:43 AM,0,Replenish,Directed Pulling/Partial Case,7/23/2013 9:18:43 AM,7/23/2013 9:18:43 AM,SSMITH,,,12119
112,500,003,6247049,109,YYZ,001580975,00006267830001606001,201306250029,MYD41757R3,18,,0,6.00,0,0,004706447,,B1MARSHIP1,,83,,,,,,,,,,10,20,0.0000,7/23/2013 9:18:43 AM,7/23/2013 9:18:44 AM,0,Packing,,7/23/2013 9:18:44 AM,7/23/2013 9:18:44 AM,SSMITH,,,12119
113,300,002,6247050,110,YYZ,001580975,C000052598,,,0,,0,6.00,0,0,004706447,,B1MARSHIP1,,24,405415,39,50,,,,,,,0,64,0.0000,7/23/2013 9:18:44 AM,7/23/2013 9:18:44 AM,0,Replenish,Directed Pulling/Partial Case,7/23/2013 9:18:44 AM,7/23/2013 9:18:44 AM,SSMITH,,,12119
114,500,003,6247049,110,YYZ,001580975,00006267830001606209,201306250029,MYD41757R3,18,,0,6.00,0,0,004706447,,B1MARSHIP1,,83,,,,,,,,,,10,20,0.0000,7/23/2013 9:18:44 AM,7/23/2013 9:18:45 AM,0,Packing,,7/23/2013 9:18:45 AM,7/23/2013 9:18:45 AM,SSMITH,,,12119
115,300,002,6247050,111,YYZ,001580975,C000052599,,,0,,0,6.00,0,0,004706447,,B1MARSHIP1,,24,405415,39,50,,,,,,,0,64,0.0000,7/23/2013 9:18:45 AM,7/23/2013 9:18:45 AM,0,Replenish,Directed Pulling/Partial Case,7/23/2013 9:18:45 AM,7/23/2013 9:18:45 AM,SSMITH,,,12119
116,500,003,6247049,111,YYZ,001580975,00006267830001606407,201306250029,MYD41757R3,18,,0,6.00,0,0,004706447,,B1MARSHIP1,,83,,,,,,,,,,10,20,0.0000,7/23/2013 9:18:45 AM,7/23/2013 9:18:46 AM,0,Packing,,7/23/2013 9:18:46 AM,7/23/2013 9:18:46 AM,SSMITH,,,12119
117,300,002,6247050,112,YYZ,001580975,C000052600,,,0,,0,6.00,0,0,004706447,,B1MARSHIP1,,24,405415,39,50,,,,,,,0,64,0.0000,7/23/2013 9:18:46 AM,7/23/2013 9:18:46 AM,0,Replenish,Directed Pulling/Partial Case,7/23/2013 9:18:46 AM,7/23/2013 9:18:46 AM,SSMITH,,,12119
118,500,003,6247049,112,YYZ,001580975,00006267830001606605,201306250029,MYD41757R3,18,,0,6.00,0,0,004706447,,B1MARSHIP1,,83,,,,,,,,,,10,20,0.0000,7/23/2013 9:18:46 AM,7/23/2013 9:18:46 AM,0,Packing,,7/23/2013 9:18:46 AM,7/23/2013 9:18:46 AM,SSMITH,,,12119
119,300,002,6247050,113,YYZ,001580975,C000052601,,,0,,0,6.00,0,0,004706447,,B1MARSHIP1,,24,405415,39,50,,,,,,,0,64,0.0000,7/23/2013 9:18:46 AM,7/23/2013 9:18:47 AM,0,Replenish,Directed Pulling/Partial Case,7/23/2013 9:18:47 AM,7/23/2013 9:18:47 AM,SSMITH,,,12119
120,500,003,6247049,113,YYZ,001580975,00006267830001606803,201306250029,MYD41757R3,18,,0,6.00,0,0,004706447,,B1MARSHIP1,,83,,,,,,,,,,10,20,0.0000,7/23/2013 9:18:47 AM,7/23/2013 9:18:47 AM,0,Packing,,7/23/2013 9:18:47 AM,7/23/2013 9:18:47 AM,SSMITH,,,12119
121,500,001,6855598,1,CV4,000417385,00008712090001060343,201309300035,NJ0003298,1,,0,5.00,0,0,005213985,,,,83,,,,,,,,,,10,20,0.0000,10/2/2013 1:07:20 PM,10/2/2013 1:07:54 PM,0,Packing,Pack Cubed Directed,10/2/2013 1:07:54 PM,10/2/2013 1:07:54 PM,NHCKOLA,,,12067
122,600,007,6858995,1,YYZ,001678147,2-DEEPA6625,,,0,,1,0.00,0,0,,,ALPH_WMS,DM,,,76,-70.000000,90,DM,,,,,30,99,0.0000,10/2/2013 4:17:29 PM,10/2/2013 4:17:35 PM,0,Modify,Modify Cs Contents,10/2/2013 4:17:35 PM,10/2/2013 4:17:35 PM,DMUNIGETI1,,,12161
123,200,102,7247411,1,CV4,,,,,0,,1,1.00,0,0,,005313513,ALPH_WMS,,08,,,,,,,,,,20,20,0.0000,11/19/2013 10:21:27 AM,11/19/2013 10:21:27 AM,0,Invn Mvmt,Put Away Pallet,11/19/2013 10:21:27 AM,11/19/2013 10:21:27 AM,MHEUSER,FLU-060,,12067
124,500,001,7248836,1,CV4,000431534,00008712090001217495,201311180018,K080720391,12,,0,1.00,0,0,005299145,,NK_AL1SHP1,,83,,,,,,,,,,10,20,0.0000,11/19/2013 10:22:43 AM,11/19/2013 10:22:49 AM,0,Packing,Pk CubeDir ScanEa,11/19/2013 10:22:49 AM,11/19/2013 10:22:49 AM,WGRAYSON,BOY-032,,12067
125,700,020,6250368,1,10W,,,,,0,,0,0.00,0,0,000140157,000140157,,,,,,,,,,,,,0,0,0.0000,7/23/2013 1:17:12 PM,7/23/2013 1:20:00 PM,0,Misc,Cycle Cnt Active,7/23/2013 1:20:00 PM,7/23/2013 1:20:00 PM,NMURPHY,,,1
126,700,020,6250369,1,10W,,,,,0,,0,0.00,0,0,000140159,000140159,,,,,,,,,,,,,0,0,0.0000,7/23/2013 1:20:00 PM,7/23/2013 1:37:30 PM,0,Misc,Cycle Cnt Active,7/23/2013 1:37:30 PM,7/23/2013 1:37:30 PM,NMURPHY,,,1
127,100,004,6258571,1,VEN,001651345,C000052826,,,0,,1,3.00,0,0,,,GATESSHP1,,08,CU95618,12,,43,,37,,03,,0,10,0.0000,7/24/2013 8:18:47 AM,7/24/2013 8:20:27 AM,0,Receiving,Receiving,7/24/2013 8:20:27 AM,7/24/2013 8:20:27 AM,JONGABAN,,,12156
128,100,004,6258571,2,VEN,001651338,C000052825,,,0,,1,1.00,0,0,,,GATESSHP1,,08,CU95618,12,,43,,37,,03,,0,10,0.0000,7/24/2013 8:20:27 AM,7/24/2013 8:22:26 AM,0,Receiving,Receiving,7/24/2013 8:22:26 AM,7/24/2013 8:22:26 AM,JONGABAN,,,12156
129,100,004,6258571,3,VEN,001650692,C000052824,,,0,,1,1.00,0,0,,,GATESSHP1,,08,CU95618,12,,43,,37,,03,,0,10,0.0000,7/24/2013 8:22:26 AM,7/24/2013 8:28:07 AM,0,Receiving,Receiving,7/24/2013 8:28:07 AM,7/24/2013 8:28:07 AM,JONGABAN,,,12156
130,300,005,6313138,1,MDT,001667438,Q00001395,,,0,,1,25.00,0,0,,004612368,QLTMDTREQ2,,,,,,,,,,,,10,96,0.0000,7/30/2013 3:38:14 PM,7/30/2013 3:39:27 PM,0,Replenish,Fill Active User,7/30/2013 3:39:27 PM,7/30/2013 3:39:27 PM,JSCHWENK,,,12108
131,200,004,6322985,1,VEN,001611895,JH0731001,,,0,,1,400.00,0,0,,005253601,,,08,,,,,,,,,,10,30,0.0000,7/31/2013 11:04:47 AM,7/31/2013 11:04:56 AM,0,Invn Mvmt,Dir PA-Case Loc,7/31/2013 11:04:56 AM,7/31/2013 11:04:56 AM,JHAGELAAR,,430582,12150
132,600,008,6354021,1,SN1,001607869,KCS23071302,,,0,,1,96.00,0,0,005235191,005235191,SN1OXYOB2,,25,CH,76,96.000000,,,,,,,30,30,0.0000,8/5/2013 5:26:25 AM,8/5/2013 5:26:29 AM,0,Modify,LockCase,8/5/2013 5:26:29 AM,8/5/2013 5:26:29 AM,KTHIAM,,,12130
133,600,008,6380661,2,O3L,001665421,0000001237,,,0,,1,4.00,0,0,005260955,005260955,B5FUR,,25,RV,76,4.000000,,,,,,,30,30,0.0000,8/6/2013 6:26:57 PM,8/6/2013 6:26:58 PM,0,Modify,LockCase,8/6/2013 6:26:58 PM,8/6/2013 6:26:58 PM,DDAVIS,,,12151
134,200,001,6385317,1,MC1,001566834,19301,,,0,,1,18.00,0,0,,004666047,ALPH_WMS,,08,TK0006193,,,,,,,,,10,30,0.0000,8/7/2013 9:44:05 AM,8/7/2013 9:45:46 AM,0,Invn Mvmt,Locate {Case},8/7/2013 9:45:46 AM,8/7/2013 9:45:46 AM,TKING,,,12112
135,600,008,6469825,1,SZX,001671215,V201311,,,0,,1,50.00,0,0,005235664,005235664,SZX2FMS01,,25,CH,76,50.000000,,,,,,,30,30,0.0000,8/15/2013 2:56:50 AM,8/15/2013 2:56:50 AM,0,Modify,LockCase,8/15/2013 2:56:50 AM,8/15/2013 2:56:50 AM,VIOLAHE,,,12145
136,600,007,6469725,1,SZX,001671215,V201311,,,0,,1,0.00,0,0,,,SZX2FMS01,KE,,,76,-50.000000,90,,,,,,30,99,0.0000,8/15/2013 3:11:27 AM,8/15/2013 3:11:27 AM,0,Modify,Modify Cs Contents,8/15/2013 3:11:27 AM,8/15/2013 3:11:27 AM,VIOLAHE,,,12145
137,700,007,6481586,1,CV4,000446341,,,,0,,0,100.00,0,0,000422893,000422893,KNCV4TRN03,SC,76,100.000000,,,,,,,,,0,0,0.0000,8/15/2013 11:04:22 PM,8/15/2013 11:04:22 PM,0,InvMgmt,Inventory Inquiry Mentainance,8/15/2013 11:04:27 PM,8/15/2013 11:04:27 PM,BMENG,,,12067
138,500,001,6483487,1,SN1,001607868,00099999990001776327,201308160005,KON000185,1,,0,1.00,0,0,005235186,,SN1OXYOB1,,83,,,,,,,,,,10,20,0.0000,8/16/2013 2:40:39 AM,8/16/2013 2:41:32 AM,0,Packing,Pack Cubed Directed,8/16/2013 2:41:32 AM,8/16/2013 2:41:32 AM,SONG,,,12130
139,500,001,6483487,2,SN1,001607868,00099999990001776334,201308160005,KON000198,1,,0,1.00,0,0,005235186,,SN1OXYOB1,,83,,,,,,,,,,10,20,0.0000,8/16/2013 2:41:32 AM,8/16/2013 2:41:57 AM,0,Packing,Pack Cubed Directed,8/16/2013 2:41:57 AM,8/16/2013 2:41:57 AM,SONG,,,12130
140,500,001,6483487,3,SN1,001607868,00099999990001776358,201308160008,KON000185,1,,0,1.00,0,0,005235186,,SN1OXYOB1,,83,,,,,,,,,,10,20,0.0000,8/16/2013 2:41:57 AM,8/16/2013 2:55:50 AM,0,Packing,Pack Cubed Directed,8/16/2013 2:55:50 AM,8/16/2013 2:55:50 AM,SONG,,,12130
141,500,001,6483487,4,SN1,001607868,00099999990001776365,201308160008,KON000198,1,,0,1.00,0,0,005235186,,SN1OXYOB1,,83,,,,,,,,,,10,20,0.0000,8/16/2013 2:55:50 AM,8/16/2013 2:56:11 AM,0,Packing,Pack Cubed Directed,8/16/2013 2:56:11 AM,8/16/2013 2:56:11 AM,SONG,,,12130
142,500,001,6483487,5,SN1,001607869,00099999990001776372,201308160009,KON000190,2,,0,1.00,0,0,005235191,,SN1OXYOB1,,83,,,,,,,,,,10,15,0.0000,8/16/2013 2:56:11 AM,8/16/2013 2:59:47 AM,0,Packing,Pack Cubed Directed,8/16/2013 2:59:47 AM,8/16/2013 2:59:47 AM,SONG,,,12130
143,600,007,6483988,1,SZX,001671156,V201303,,,0,,1,977.00,0,0,005235661,005235661,SZX2FMS01,CC,,,76,-13.000000,90,,,,,,30,30,0.0000,8/16/2013 2:59:43 AM,8/16/2013 2:59:51 AM,0,Modify,Modify Cs Contents,8/16/2013 2:59:51 AM,8/16/2013 2:59:51 AM,VIOLAHE,,,12145
144,500,001,6483487,6,SN1,001607868,00099999990001776372,201308160009,KON000190,1,,0,2.00,0,0,005235186,,SN1OXYOB1,,83,,,,,,,,,,10,20,0.0000,8/16/2013 2:59:47 AM,8/16/2013 3:00:32 AM,0,Packing,Pack Cubed Directed,8/16/2013 3:00:32 AM,8/16/2013 3:00:32 AM,SONG,,,12130
145,500,001,6483487,7,SN1,001607869,00099999990001776389,201308160010,KON000187,2,,0,1.00,0,0,005235191,,SN1OXYOB1,,83,,,,,,,,,,10,15,0.0000,8/16/2013 3:00:32 AM,8/16/2013 3:15:14 AM,0,Packing,Pack Cubed Directed,8/16/2013 3:15:14 AM,8/16/2013 3:15:14 AM,SONG,,,12130
146,500,001,6483487,8,SN1,001607868,00099999990001776389,201308160010,KON000187,1,,0,1.00,0,0,005235186,,SN1OXYOB1,,83,,,,,,,,,,10,20,0.0000,8/16/2013 3:15:14 AM,8/16/2013 3:15:36 AM,0,Packing,Pack Cubed Directed,8/16/2013 3:15:36 AM,8/16/2013 3:15:36 AM,SONG,,,12130
147,500,001,6483487,9,SN1,001607868,00099999990001776457,201308160011,ON00000198,1,,0,1.00,0,0,005235186,,SN1OXYOB1,,83,,,,,,,,,,10,20,0.0000,8/16/2013 3:15:36 AM,8/16/2013 3:30:04 AM,0,Packing,Pack Cubed Directed,8/16/2013 3:30:04 AM,8/16/2013 3:30:04 AM,SONG,,,12130
148,500,001,6483487,10,SN1,001607868,00099999990001776440,201308160011,ON00000197,1,,0,1.00,0,0,005235186,,SN1OXYOB1,,83,,,,,,,,,,10,20,0.0000,8/16/2013 3:30:04 AM,8/16/2013 3:31:20 AM,0,Packing,Pack Cubed Directed,8/16/2013 3:31:20 AM,8/16/2013 3:31:20 AM,SONG,,,12130
149,500,001,6483487,11,SN1,001607868,00099999990001776471,201308160011,ON00000185,1,,0,1.00,0,0,005235186,,SN1OXYOB1,,83,,,,,,,,,,10,20,0.0000,8/16/2013 3:31:20 AM,8/16/2013 3:31:54 AM,0,Packing,Pack Cubed Directed,8/16/2013 3:31:54 AM,8/16/2013 3:31:54 AM,SONG,,,12130
150,500,001,6857697,1,CV4,000447042,00008712090001061616,201310020042,000003250,1,,0,1.00,0,0,000422911,,ALPH_WMS,,83,,,,,,,,,,10,20,0.0000,10/2/2013 4:20:49 PM,10/2/2013 4:21:25 PM,0,Packing,Pack Cubed Directed,10/2/2013 4:21:25 PM,10/2/2013 4:21:25 PM,HSHAH,,,12067
151,200,001,6385317,2,MC1,001617429,19302,,,0,,1,18.00,0,0,,004666048,ALPH_WMS,,08,TK0006193,,,,,,,,,10,30,0.0000,8/7/2013 9:45:46 AM,8/7/2013 10:14:54 AM,0,Invn Mvmt,Locate {Case},8/7/2013 10:14:54 AM,8/7/2013 10:14:54 AM,TKING,,,12112
152,200,001,6385317,3,MC1,001618968,19303,,,0,,1,5.00,0,0,,004666049,ALPH_WMS,,08,TK0006193,,,,,,,,,10,30,0.0000,8/7/2013 10:14:54 AM,8/7/2013 10:15:02 AM,0,Invn Mvmt,Locate {Case},8/7/2013 10:15:02 AM,8/7/2013 10:15:02 AM,TKING,,,12112
